time_bin,hour,total_jobs,flex1_jobs,flex2_jobs,flex3_jobs,power_mw,flexible_mw
2233,558.25,6827,43,5965,818,1.27751,0.49417156979342614
2234,558.5,6529,70,5111,1346,1.23877,0.5073184003563124
2235,558.75,7191,78,5617,1495,1.32483,0.5594838637484183
2236,559.0,7237,23,6762,451,1.33081,0.4981915209471886
2237,559.25,6988,119,4601,2267,1.29844,0.5938540438117372
2238,559.5,7300,18,6925,355,1.339,0.4963863893095521
2239,559.75,7348,5,7235,106,1.34524,0.4841796945377073
2240,560.0,7176,151,4152,2872,1.32288,0.6433039235347547
2241,560.25,7591,30,6988,572,1.37683,0.5286418945276132
2242,560.5,7715,19,7323,371,1.39295,0.5243809055711026
2243,560.75,7203,17,6849,336,1.32639,0.4889011395909428
2244,561.0,7606,80,5987,1537,1.37878,0.589083063520341
2245,561.25,7670,24,7185,460,1.3871,0.5268979130256756
2246,561.5,7944,7,7800,136,1.42272,0.5247531463854209
2247,561.75,7614,97,5663,1852,1.37982,0.6089992189391754
2248,562.0,7619,16,7298,304,1.38047,0.5139824705240206
2249,562.25,7896,13,7620,261,1.41648,0.5293567556838683
2250,562.5,8240,68,6869,1302,1.4612,0.6158016834164737
2251,562.75,7560,20,7156,383,1.3728,0.5150255129974327
2252,563.0,8686,19,8296,369,1.51918,0.5873688972221116
2253,563.25,8859,23,8395,440,1.54167,0.6029418352268255
2254,563.5,8929,25,8412,490,1.55077,0.6106074271376117
2255,563.75,8511,75,6998,1437,1.49643,0.6417070395062635
2256,564.0,8449,21,8018,408,1.48837,0.574359408075333
2257,564.25,7957,74,6475,1407,1.42441,0.6038599782557074
2258,564.5,7903,23,7433,445,1.41739,0.5411478801423906
2259,564.75,8457,55,7346,1054,1.48941,0.6146701676444285
2260,565.0,8164,23,7691,448,1.45132,0.5582923004078517
2261,565.25,7759,154,4676,2928,1.39867,0.6846841316457402
2262,565.5,7935,100,5933,1901,1.42155,0.6328719882776861
2263,565.75,7832,10,7631,190,1.40816,0.5208015612307799
2264,566.0,8233,91,6401,1739,1.46029,0.6422764447288203
2265,566.25,7696,78,6129,1487,1.39048,0.5918644157545468
2266,566.5,7257,22,6803,431,1.33341,0.49824864251213885
2267,566.75,7064,65,5750,1247,1.30832,0.5359746225313048
2268,567.0,8003,101,5970,1931,1.43039,0.6391201243710446
2269,567.25,7252,59,6053,1138,1.33276,0.5414989686487715
2270,567.5,7614,36,6891,686,1.37982,0.5371935378784561
2271,567.75,7354,21,6931,401,1.34602,0.5027390114174347
2272,568.0,7125,18,6760,346,1.31625,0.48446995428027234
2273,568.25,7085,8,6908,167,1.31105,0.470835937461403
2274,568.5,7549,7,7395,145,1.37137,0.4996510611883849
2275,568.75,7260,17,6913,329,1.3338,0.49219407276269667
2276,569.0,7485,46,6560,877,1.36305,0.5405904468003863
2277,569.25,7777,61,6546,1169,1.40101,0.5775170862720193
2278,569.5,7023,33,6355,634,1.30299,0.49554492326465016
2279,569.75,6993,31,6355,605,1.29909,0.4918601667499703
2280,570.0,6767,38,5997,731,1.26971,0.48488614548471565
2281,570.25,6483,5,6382,95,1.23279,0.42725074611768726
2282,570.5,6153,2,6094,55,1.18989,0.403390149472157
2283,570.75,5783,112,3524,2145,1.14179,0.5080019737376864
2284,571.0,6323,7,6177,138,1.2119899999999997,0.4195349567129743
2285,571.25,6842,26,6308,506,1.27946,0.4759502543882796
2286,571.5,5969,2,5910,55,1.16597,0.3913848788170067
2287,571.75,5288,31,4662,594,1.07744,0.38030402398551694
2288,572.0,5887,6,5749,130,1.15531,0.39069872169897024
2289,572.25,5924,20,5506,396,1.1601200000000003,0.4094566003341567
2290,572.5,5311,0,5309,1,1.08043,0.34529989649020415
2291,572.75,5317,19,4922,374,1.08121,0.36865400975762136
2292,573.0,5215,32,4569,613,1.06795,0.37676404977579536
2293,573.25,5212,39,4426,746,1.06756,0.38472271623292137
2294,573.5,5258,10,5053,194,1.07354,0.3537422641139571
2295,573.75,4994,31,4357,605,1.03922,0.36186831048574614
2296,574.0,4830,46,3899,883,1.0179,0.3683727657039307
2297,574.25,5207,41,4385,780,1.06691,0.3865116403190604
2298,574.5,5059,9,4864,185,1.04767,0.34022914699754897
2299,574.75,6687,65,5374,1246,1.25931,0.511422752860753
2300,575.0,6815,15,6509,290,1.27595,0.46085381108384826
2301,575.25,6311,10,6093,207,1.21043,0.4229678380127836
2302,575.5,6830,17,6470,341,1.2779,0.4649767029936631
2303,575.75,6617,63,5338,1214,1.25021,0.5049172677060533
2304,576.0,5071,60,3870,1140,1.04923,0.3998621637732875
2305,576.25,5123,36,4397,689,1.0559899999999998,0.3754440548591662
2306,576.5,5352,46,4417,887,1.0857600000000003,0.40255381288786407
2307,576.75,5059,25,4546,487,1.04767,0.3588286669218861
2308,577.0,5371,65,4066,1239,1.08823,0.42542391702575
2309,577.25,4983,33,4305,643,1.03779,0.36350541850444695
2310,577.5,5031,4,4945,81,1.04403,0.33203196789458383
2311,577.75,5127,26,4594,505,1.0565100000000003,0.36440664650122667
2312,578.0,5433,16,5112,304,1.09629,0.37191121511229075
2313,578.25,5442,14,5149,278,1.09746,0.3708613356824167
2314,578.5,5350,28,4781,539,1.0855,0.38099661597281037
2315,578.75,5003,6,4869,127,1.04039,0.3330238627102764
2316,579.0,5623,15,5321,286,1.1209899999999997,0.38314139914330914
2317,579.25,5252,19,4868,364,1.0727600000000002,0.36383186598199074
2318,579.5,5312,17,4970,323,1.08056,0.3652305380979132
2319,579.75,5325,21,4886,416,1.08225,0.3717918493853217
2320,580.0,5725,1,5690,32,1.13425,0.3741469035869746
2321,580.25,6200,23,5730,446,1.196,0.43048122534227745
2322,580.5,5636,2,5583,49,1.12268,0.36939161904609136
2323,580.75,6521,31,5892,597,1.23773,0.4606572523127208
2324,581.0,6384,13,6120,250,1.21992,0.43037593864903106
2325,581.25,5767,42,4922,802,1.13971,0.42425104078436626
2326,581.5,6189,86,4455,1647,1.19457,0.5037111179419372
2327,581.75,6089,33,5423,632,1.18157,0.43471498907150474
2328,582.0,6699,11,6476,211,1.26087,0.4484723776532605
2329,582.25,6301,85,4594,1621,1.2091299999999998,0.5094229424556288
2330,582.5,6209,35,5495,677,1.19717,0.44533274423455693
2331,582.75,6694,23,6221,448,1.26022,0.46274473604794275
2332,583.0,7239,37,6492,708,1.33107,0.5141925203179264
2333,583.25,6924,22,6483,418,1.29012,0.4758418029484802
2334,583.5,7193,39,6403,749,1.32509,0.513718527519858
2335,583.75,7294,46,6358,888,1.33822,0.5288433387500797
2336,584.0,6796,11,6559,224,1.27348,0.45558216293060083
2337,584.25,7063,11,6836,214,1.30819,0.47233250664267507
2338,584.5,7415,135,4706,2573,1.35395,0.6404399656863701
2339,584.75,7321,1,7287,31,1.34173,0.47781163668343324
2340,585.0,8071,5,7957,107,1.43923,0.5312396489171795
2341,585.25,7259,2,7214,42,1.33367,0.4744327874405315
2342,585.5,7417,152,4372,2892,1.35421,0.6602216413018749
2343,585.75,7834,78,6272,1483,1.40842,0.6005618261348202
2344,586.0,7610,3,7538,67,1.3793,0.49882305239221303
2345,586.25,6977,3,6901,71,1.29701,0.45790218102922065
2346,586.5,8466,50,7456,958,1.49058,0.6093348982669051
2347,586.75,7598,80,5986,1530,1.37774,0.58814310832127
2348,587.0,8117,54,7028,1033,1.44521,0.5912642691284671
2349,587.25,7595,64,6297,1232,1.37735,0.5695605916165735
2350,587.5,7728,12,7468,246,1.39464,0.5174739115017278
2351,587.75,7509,34,6826,648,1.36617,0.5280090912933875
2352,588.0,7777,106,5648,2022,1.40101,0.6300345391448761
2353,588.25,7803,26,7276,500,1.40439,0.5380043405689539
2354,588.5,7947,40,7127,778,1.42311,0.5644819329619828
2355,588.75,7859,35,7145,677,1.41167,0.5525679107809502
2356,589.0,7516,115,5212,2188,1.36708,0.6233115670470336
2357,589.25,7763,24,7265,473,1.39919,0.5337226359653342
2358,589.5,8319,127,5777,2413,1.47147,0.6893845266121417
2359,589.75,8243,17,7895,329,1.46159,0.5561108027060148
2360,590.0,7935,17,7584,333,1.42155,0.5363008487620032
2361,590.25,7946,51,6912,981,1.42298,0.5769569317213635
2362,590.5,8308,14,8017,275,1.47004,0.5569991585470915
2363,590.75,7799,74,6312,1411,1.40387,0.5938687788808048
2364,591.0,7753,118,5380,2253,1.39789,0.6427307552327808
2365,591.25,7019,41,6183,793,1.30247,0.5051131873925059
2366,591.5,7079,12,6833,233,1.31027,0.4745176891337326
2367,591.75,7323,4,7226,91,1.34199,0.48165361736062695
2368,592.0,7007,30,6406,570,1.30091,0.4905728275611611
2369,592.25,6864,1,6827,34,1.28232,0.4482689608832943
2370,592.5,8016,1,7993,21,1.43208,0.5223339483549932
2371,592.75,7762,63,6501,1197,1.39906,0.5782739964189946
2372,593.0,8828,7,8674,146,1.53764,0.582820846862848
2373,593.25,9072,35,8353,682,1.56936,0.631727395083725
2374,593.5,9412,25,8899,486,1.61356,0.6417334920643253
2375,593.75,9099,30,8494,574,1.57287,0.6268166438369157
2376,594.0,8953,127,6398,2427,1.55389,0.7314024198866208
2377,594.25,8120,142,5263,2713,1.4456,0.6949019728616085
2378,594.5,8545,29,7947,567,1.50085,0.5903962396966891
2379,594.75,7101,32,6448,619,1.31313,0.499731413010922
2380,595.0,7113,6,6991,115,1.31469,0.4694491936844224
2381,595.25,6824,10,6613,199,1.27712,0.45586236033363287
2382,595.5,6424,1,6399,22,1.22512,0.418968979505768
2383,595.75,5852,28,5288,535,1.1507600000000002,0.4133352047790542
2384,596.0,5795,2,5741,51,1.14335,0.37982278129644115
2385,596.25,5077,16,4750,309,1.0500100000000003,0.3490923540487789
2386,596.5,5554,12,5312,229,1.11202,0.37511246873310117
2387,596.75,5855,15,5551,288,1.15115,0.3983511817447109
2388,597.0,5606,9,5409,186,1.11878,0.3758902348891508
2389,597.25,4725,21,4298,404,1.00425,0.3320491827584025
2390,597.5,5175,14,4894,266,1.06275,0.3527635167928837
2391,597.75,5772,117,3423,2231,1.14036,0.5125841343197873
2392,598.0,5155,5,5053,95,1.06015,0.34098375847407325
2393,598.25,5251,118,2885,2247,1.0726299999999998,0.47971148196586716
2394,598.5,5599,47,4650,901,1.1178700000000001,0.41943334344273103
2395,598.75,5033,10,4824,198,1.04429,0.3393394064352803
2396,599.0,5288,68,3909,1309,1.07744,0.424368902224285
2397,599.25,5152,4,5058,88,1.0597600000000003,0.3403216473175725
2398,599.5,5200,22,4749,428,1.066,0.36437514690599815
2399,599.75,5116,36,4385,693,1.05508,0.37525016643966497
2400,600.0,4835,26,4298,509,1.0185499999999998,0.3456531323565318
2401,600.25,4868,5,4751,110,1.0228400000000002,0.32321749340339445
2402,600.5,4756,14,4457,283,1.00828,0.3265900966428241
2403,600.75,4536,34,3839,662,0.97968,0.3356073248685242
2404,601.0,5424,61,4187,1175,1.0951200000000003,0.4249239465375797
2405,601.25,5082,8,4919,154,1.05066,0.33984109219722974
2406,601.5,5472,8,5303,160,1.10136,0.36555391947102395
2407,601.75,5624,33,4944,645,1.1211200000000003,0.4052901283546613
2408,602.0,5216,83,3553,1579,1.06808,0.43630198716008584
2409,602.25,4858,1,4818,37,1.02154,0.3180738832733595
2410,602.5,5251,45,4340,864,1.0726299999999998,0.39456461371112556
2411,602.75,5170,13,4901,254,1.0621,0.35175181576722914
2412,603.0,4845,0,4832,11,1.01985,0.31562958146244835
2413,603.25,5360,16,5028,314,1.0868,0.367783976544082
2414,603.5,5565,6,5438,119,1.11345,0.36910923059021283
2415,603.75,5473,12,5230,230,1.1014899999999999,0.3699412109550831
2416,604.0,5518,58,4344,1114,1.10734,0.42729090909745887
2417,604.25,5453,11,5229,212,1.09889,0.36751667981987696
2418,604.5,7861,49,6877,934,1.41193,0.5684830139554697
2419,604.75,8455,120,6036,2297,1.48915,0.6910499495491498
2420,605.0,8372,83,6702,1586,1.47836,0.6418674313583541
2421,605.25,8280,33,7601,644,1.4664,0.5778905709976275
2422,605.5,8383,82,6726,1574,1.47979,0.6418247450017137
2423,605.75,8239,29,7652,556,1.46107,0.5698225310370801
2424,606.0,7835,48,6872,914,1.40855,0.5656101051549375
2425,606.25,6487,54,5390,1041,1.23331,0.4858025558961282
2426,606.5,6405,5,6297,102,1.22265,0.4226426153575322
2427,606.75,6839,70,5429,1339,1.27907,0.5270182785038919
2428,607.0,7258,5,7138,113,1.33354,0.4787733182917651
2429,607.25,7574,47,6630,895,1.37462,0.5474786164409793
2430,607.5,7093,0,7086,6,1.31209,0.4614391338744713
2431,607.75,6663,28,6087,546,1.25619,0.46675313327805734
2432,608.0,7268,2,7211,54,1.33484,0.47575116962749653
2433,608.25,7360,42,6509,807,1.3468,0.5281470320174244
2434,608.5,7616,70,6213,1332,1.38008,0.5770901329888085
2435,608.75,7483,6,7356,120,1.36279,0.49380026618577677
2436,609.0,7580,44,6699,836,1.3754,0.5441847237307452
2437,609.25,7438,8,7274,155,1.35694,0.4930259487847238
2438,609.5,7596,60,6388,1147,1.37748,0.5644006909015937
2439,609.75,7901,142,5045,2712,1.41713,0.6806061073404868
2440,610.0,7196,31,6566,598,1.32548,0.5045937091597004
2441,610.25,7750,68,6378,1303,1.3975,0.5840033837030707
2442,610.5,8092,32,7442,617,1.44196,0.564004514547372
2443,610.75,8412,36,7680,694,1.48356,0.5895593396533015
2444,611.0,7829,16,7491,320,1.40777,0.5286386776342015
2445,611.25,8326,29,7734,562,1.47238,0.5758103361292392
2446,611.5,8494,63,7219,1210,1.49422,0.6266596862854378
2447,611.75,7881,10,7666,203,1.41453,0.5247938012059883
2448,612.0,7832,29,7244,558,1.40816,0.5434560066712442
2449,612.25,7942,47,6996,897,1.42246,0.5715175761736084
2450,612.5,7962,1,7924,35,1.42506,0.5197455998500689
2451,612.75,8298,13,8031,253,1.46874,0.5549839263568659
2452,613.0,7716,43,6850,821,1.39308,0.5521479277659006
2453,613.25,8381,57,7233,1089,1.47953,0.6118762577362926
2454,613.5,7645,32,7003,609,1.38385,0.5344779352270754
2455,613.75,7465,112,5218,2134,1.36045,0.6166376868784906
2456,614.0,7956,8,7788,159,1.42428,0.5269601629071504
2457,614.25,8116,51,7085,978,1.44508,0.5878113898119461
2458,614.5,7743,15,7434,292,1.39659,0.5213176192009553
2459,614.75,7758,30,7145,581,1.39854,0.5401061439823686
2460,615.0,8146,95,6233,1816,1.44898,0.6413696900673879
2461,615.25,9710,2,9663,43,1.6523,0.6338522634158713
2462,615.5,9270,28,8702,539,1.5951,0.635773672297427
2463,615.75,9052,16,8713,321,1.56676,0.6082049190130079
2464,616.0,9426,109,7234,2082,1.61538,0.7409046475369662
2465,616.25,9260,96,7335,1828,1.5938,0.7145071291428464
2466,616.5,9047,0,9031,14,1.56611,0.5889733812501168
2467,616.75,6884,24,6385,473,1.28492,0.4765932782896437
2468,617.0,6865,3,6802,59,1.28245,0.449892059068943
2469,617.25,6748,47,5802,898,1.26724,0.49394821547471207
2470,617.5,6602,32,5951,618,1.24826,0.467203842936476
2471,617.75,6417,34,5729,653,1.22421,0.45734216655910237
2472,618.0,6579,9,6397,172,1.24527,0.4382745315006507
2473,618.25,6208,32,5553,621,1.19704,0.4418070494930725
2474,618.5,6357,48,5378,929,1.21641,0.47044917915622875
2475,618.75,5577,12,5332,232,1.1150100000000003,0.3768154457834294
2476,619.0,5931,4,5847,79,1.16103,0.39038327144738
2477,619.25,6347,3,6270,72,1.21511,0.4170173762979058
2478,619.5,5655,31,5028,594,1.12515,0.4042062002228633
2479,619.75,6014,3,5947,62,1.17182,0.3947775818453439
2480,620.0,5504,5,5398,100,1.10552,0.3639453565279874
2481,620.25,5899,1,5870,27,1.1568700000000003,0.38512349617917574
2482,620.5,5497,7,5340,148,1.10461,0.36647644585560163
2483,620.75,5409,59,4211,1137,1.09317,0.4216327174372643
2484,621.0,5455,13,5192,249,1.09915,0.36993462901097346
2485,621.25,4969,0,4957,11,1.03597,0.32368681624962026
2486,621.5,5601,12,5357,231,1.1181299999999998,0.3783320316999846
2487,621.75,5643,23,5170,449,1.12359,0.3944583011177983
2488,622.0,5092,25,4579,486,1.05196,0.36096385554919513
2489,622.25,5311,5,5198,107,1.08043,0.35181811119255363
2490,622.5,5347,15,5044,287,1.08511,0.36526736697786033
2491,622.75,5052,8,4878,165,1.0467600000000001,0.33855554321378095
2492,623.0,4718,2,4670,44,1.0033400000000001,0.30944013225103606
2493,623.25,5507,5,5392,108,1.10591,0.3646656105867075
2494,623.5,4895,2,4839,52,1.02635,0.32142776659439365
2495,623.75,4820,26,4294,498,1.0166,0.34401492338171535
2496,624.0,4491,22,4034,433,0.97383,0.3186004822636548
2497,624.25,4185,87,2444,1653,0.9340499999999999,0.373840913062591
2498,624.5,4087,21,3651,414,0.9213100000000001,0.29115850798017184
2499,624.75,3731,10,3512,207,0.87503,0.2553020150042309
2500,625.0,4281,29,3692,559,0.94653,0.3126881124560256
2501,625.25,4932,25,4425,480,1.0311599999999999,0.3501962654214984
2502,625.5,4355,42,3510,801,0.95615,0.3324612074585972
2503,625.75,4272,19,3889,363,0.94536,0.30007682538725133
2504,626.0,4377,15,4068,292,0.9590100000000001,0.3025454511416065
2505,626.25,4103,13,3831,257,0.92339,0.28255938549128423
2506,626.5,4146,0,4145,0,0.9289800000000001,0.2694954087207565
2507,626.75,4192,10,3979,201,0.93496,0.28491063449228726
2508,627.0,4178,18,3809,349,0.93314,0.293114725476152
2509,627.25,4303,6,4167,128,0.94939,0.28763683337197515
2510,627.5,4362,2,4318,41,0.9570600000000001,0.2860934354464229
2511,627.75,4459,1,4428,28,0.96967,0.29160238635778457
2512,628.0,4518,3,4453,61,0.9773400000000001,0.29743490158039637
2513,628.25,4742,12,4489,239,1.00646,0.322975948004596
2514,628.5,4764,72,3315,1375,1.00932,0.3943859899782168
2515,628.75,4864,18,4499,346,1.02232,0.3374883681717774
2516,629.0,5346,8,5185,152,1.08498,0.35686958296993876
2517,629.25,4988,23,4514,449,1.0384399999999998,0.35189580541132137
2518,629.5,5706,5,5605,95,1.13178,0.3767624136035397
2519,629.75,5227,21,4788,416,1.0695100000000002,0.3654278111455078
2520,630.0,5065,12,4816,235,1.04845,0.3437350755720976
2521,630.25,5683,7,5529,145,1.12879,0.37834775126281384
2522,630.5,5332,6,5210,115,1.08316,0.35368656619134325
2523,630.75,4716,33,4043,638,1.00308,0.3458860774076732
2524,631.0,5509,10,5306,192,1.10617,0.3699353832924699
2525,631.25,5510,70,4099,1339,1.1063,0.4406653746863733
2526,631.5,6141,20,5732,388,1.18833,0.42306987133831336
2527,631.75,5461,15,5144,300,1.09993,0.37346333601059895
2528,632.0,5700,7,5558,134,1.131,0.37876258931291956
2529,632.25,6246,46,5324,875,1.20198,0.45990781481929616
2530,632.5,6048,26,5523,498,1.1762399999999997,0.42379500622763966
2531,632.75,5939,41,5101,795,1.16207,0.43503576736756167
2532,633.0,5821,80,4217,1523,1.14673,0.47216813799254687
2533,633.25,6207,52,5152,1001,1.19691,0.4651144831583396
2534,633.5,6143,59,4954,1128,1.18859,0.46881428643049905
2535,633.75,5967,123,3488,2354,1.16571,0.5328465534042313
2536,634.0,6024,18,5659,345,1.1731200000000002,0.41285777585932504
2537,634.25,6031,45,5120,865,1.17403,0.4453031846200168
2538,634.5,6010,37,5259,713,1.1713,0.43456872884309505
2539,634.75,6616,49,5619,946,1.25008,0.488342977546826
2540,635.0,6598,15,6297,285,1.24774,0.4464390960842886
2541,635.25,6657,24,6158,473,1.25541,0.4618567089950123
2542,635.5,6391,28,5830,532,1.22083,0.44822518677717604
2543,635.75,6324,1,6286,35,1.2121200000000003,0.41326834135343854
2544,636.0,6332,46,5402,882,1.21316,0.46594775740006034
2545,636.25,6703,27,6149,525,1.26139,0.4680803068956656
2546,636.5,5843,22,5396,423,1.14959,0.4058916958682217
2547,636.75,6222,32,5569,619,1.19886,0.4425780050199202
2548,637.0,6092,9,5907,175,1.18196,0.4067878381349725
2549,637.25,6744,22,6287,433,1.26672,0.46507520538613006
2550,637.5,6165,40,5363,761,1.19145,0.4476199683180573
2551,637.75,5785,73,4306,1404,1.14205,0.4625010011460844
2552,638.0,6306,81,4667,1556,1.20978,0.5057144550905287
2553,638.25,6086,6,5947,131,1.18118,0.40369344186518813
2554,638.5,5984,6,5847,129,1.16792,0.3969194939089071
2555,638.75,5904,23,5427,453,1.15752,0.41165875387335465
2556,639.0,5838,80,4229,1527,1.14894,0.4735421097592091
2557,639.25,6203,8,6028,166,1.19639,0.4134219525512241
2558,639.5,5997,4,5911,81,1.16961,0.39483483031714545
2559,639.75,5807,48,4832,925,1.14491,0.43446740984933263
2560,640.0,5470,3,5404,62,1.1011,0.3593865006761713
2561,640.25,5680,12,5430,236,1.1284,0.3837847041705354
2562,640.5,5737,47,4783,905,1.13581,0.4286664037512786
2563,640.75,5675,34,4975,664,1.12775,0.40977738677383335
2564,641.0,5558,36,4819,701,1.11254,0.40448369988028404
2565,641.25,5157,4,5072,80,1.06041,0.34015497561474667
2566,641.5,4635,17,4280,337,0.9925499999999999,0.3220406208790817
2567,641.75,7547,149,4563,2833,1.37111,0.6650687853132279
2568,642.0,6535,7,6384,142,1.23955,0.43356883168574806
2569,642.25,6260,6,6139,114,1.2038,0.4139275345300169
2570,642.5,5082,0,5067,13,1.05066,0.3311680952373113
2571,642.75,4453,2,4393,56,0.96889,0.29291315625549647
2572,643.0,4647,78,3084,1484,0.99411,0.39348859343492093
2573,643.25,4978,47,4023,906,1.03714,0.37941431673601783
2574,643.5,5272,20,4856,394,1.07536,0.3669676777101379
2575,643.75,4785,25,4283,476,1.01205,0.34033847202898154
2576,644.0,5658,13,5378,265,1.12554,0.3841112302294196
2577,644.25,5708,70,4290,1346,1.13204,0.4539155953370946
2578,644.5,5117,2,5062,52,1.05521,0.3358161938097625
2579,644.75,5464,13,5194,256,1.10032,0.3709452684089788
2580,645.0,5407,27,4855,524,1.09291,0.38374141155584013
2581,645.25,5534,30,4918,584,1.10942,0.3957269719660382
2582,645.5,6021,1,5998,20,1.17273,0.3926536597021929
2583,645.75,3621,32,2977,611,0.8607300000000001,0.27299407188002667
2584,646.0,4038,15,3726,295,0.9149399999999999,0.2806691907824173
2585,646.25,3573,8,3411,153,0.8544899999999999,0.241686770595327
2586,646.5,3940,26,3410,502,0.9022000000000001,0.2870483294543496
2587,646.75,3804,0,3784,18,0.8845199999999999,0.24837571663361302
2588,647.0,3592,14,3311,266,0.85696,0.24989187922800712
2589,647.25,4296,0,4280,14,0.9484800000000001,0.2801565870387158
2590,647.5,4086,46,3158,880,0.92118,0.31983672945883884
2591,647.75,4241,4,4142,93,0.94133,0.2814265273033084
2592,648.0,3840,40,3023,775,0.8892000000000001,0.2973547901095468
2593,648.25,3981,0,3976,4,0.90753,0.259029369555648
2594,648.5,4488,2,4443,42,0.9734399999999999,0.29434334388204664
2595,648.75,4022,15,3720,286,0.91286,0.2790679379321613
2596,649.0,4283,28,3714,539,0.94679,0.31164209662947634
2597,649.25,3878,8,3698,170,0.89414,0.2625731250653082
2598,649.5,4306,6,4176,122,0.94978,0.28745004557732706
2599,649.75,3959,27,3403,527,0.90467,0.28980820244648614
2600,650.0,3591,23,3123,443,0.85683,0.2607542703645335
2601,650.25,4199,1,4159,37,0.9358700000000001,0.2752348993135492
2602,650.5,4106,20,3692,393,0.92378,0.29109773736502864
2603,650.75,3810,39,3022,747,0.8852999999999999,0.2936968247703813
2604,651.0,4408,21,3983,403,0.96304,0.31137236431759957
2605,651.25,4140,1,4106,32,0.9282000000000001,0.2710739367498389
2606,651.5,5397,4,5299,92,1.09161,0.35650069393953976
2607,651.75,4093,7,3935,149,0.9220900000000001,0.27524840671846323
2608,652.0,4236,35,3535,665,0.94068,0.31633318908073815
2609,652.25,4930,26,4403,500,1.0309,0.35126719856609545
2610,652.5,4700,27,4146,525,1.001,0.3378632299311862
2611,652.75,5069,0,5062,6,1.04897,0.329875448689904
2612,653.0,5003,19,4611,371,1.04039,0.348078886596947
2613,653.25,4791,33,4125,632,1.01283,0.35035715409472895
2614,653.5,4629,3,4562,63,0.9917699999999999,0.3047823243456913
2615,653.75,5442,21,5003,416,1.09746,0.3793829219666295
2616,654.0,4813,5,4708,99,1.01569,0.31895850523061103
2617,654.25,5446,20,5029,395,1.09798,0.37833179511082443
2618,654.5,5632,31,4994,605,1.12216,0.403350932327678
2619,654.75,5396,53,4332,1009,1.09148,0.4129311724932674
2620,655.0,5419,63,4152,1203,1.09447,0.4263358810335363
2621,655.25,5290,117,2947,2225,1.0777,0.48089552564690013
2622,655.5,5798,119,3417,2261,1.1437399999999998,0.5161502527509588
2623,655.75,4816,45,3903,867,1.01608,0.3664363382460234
2624,656.0,6014,35,5301,676,1.17182,0.43259209483194244
2625,656.25,5902,1,5869,30,1.1572600000000002,0.3855121693336711
2626,656.5,5863,1,5823,37,1.15219,0.38339535111521666
2627,656.75,6063,2,6018,42,1.17819,0.39668630431495766
2628,657.0,5636,10,5418,207,1.12268,0.37908932008958734
2629,657.25,5378,32,4724,620,1.08914,0.387786434036854
2630,657.5,6292,8,6114,169,1.20796,0.41938987308124115
2631,657.75,6592,8,6412,170,1.24696,0.4389578649811704
2632,658.0,5717,27,5168,520,1.13321,0.40367586655864546
2633,658.25,5960,48,4985,926,1.1648,0.4444247233608406
2634,658.5,6534,0,6525,8,1.23942,0.4252178590138825
2635,658.75,6443,9,6259,173,1.22759,0.4295063910448296
2636,659.0,7248,0,7230,17,1.33224,0.47217050830493196
2637,659.25,6699,13,6435,250,1.26087,0.45084625478261897
2638,659.5,6640,19,6253,367,1.2532,0.45422058679912564
2639,659.75,6168,7,6014,145,1.19184,0.4098742788714922
2640,660.0,6557,30,5950,576,1.24241,0.4616895252173698
2641,660.25,6846,18,6467,359,1.27998,0.46715734220216004
2642,660.5,6340,55,5236,1048,1.2142,0.4766643841286667
2643,660.75,6341,2,6287,51,1.21433,0.41531710143306433
2644,661.0,6401,20,5988,392,1.22213,0.44022434561852203
2645,661.25,6136,27,5593,515,1.18768,0.4305563403006998
2646,661.5,6389,9,6197,181,1.22057,0.426487060210124
2647,661.75,6349,60,5142,1145,1.2153700000000003,0.48325441492584226
2648,662.0,6683,42,5833,807,1.25879,0.4840927145074646
2649,662.25,6140,54,5056,1029,1.1882,0.4625046338670728
2650,662.5,6354,8,6191,154,1.21602,0.42254463410733595
2651,662.75,6054,11,5831,210,1.17702,0.40649967240040924
2652,663.0,6240,12,5985,241,1.2012,0.42045916956985174
2653,663.25,5916,11,5686,218,1.15908,0.3979902781999109
2654,663.5,6102,24,5620,457,1.1832600000000002,0.4248037488493174
2655,663.75,6085,47,5125,911,1.18105,0.45167467279327933
2656,664.0,5480,6,5342,131,1.1024,0.36426868312356286
2657,664.25,6061,4,5978,78,1.17793,0.3987818215791134
2658,664.5,5609,4,5528,76,1.11917,0.36931803585846
2659,664.75,5444,99,3447,1897,1.09772,0.47067722519851285
2660,665.0,5297,35,4592,669,1.07861,0.3855030861603789
2661,665.25,5523,69,4137,1315,1.1079899999999998,0.44002339950615754
2662,665.5,5355,6,5227,121,1.08615,0.3555627652967371
2663,665.75,5389,12,5141,234,1.09057,0.36474799263401886
2664,666.0,5317,8,5156,152,1.08121,0.3549665196399126
2665,666.25,5304,23,4841,439,1.07952,0.37183579741635225
2666,666.5,5876,16,5540,318,1.1538799999999998,0.4015613835078405
2667,666.75,5801,3,5725,71,1.1441299999999999,0.3814959084939252
2668,667.0,5492,34,4793,663,1.10396,0.3978555063483177
2669,667.25,5831,15,5528,287,1.14803,0.39671698861242416
2670,667.5,6005,1,5968,34,1.17065,0.39247104847979764
2671,667.75,6663,14,6370,278,1.25619,0.4502231753288209
2672,668.0,4815,8,4646,159,1.0159500000000001,0.3228239815769977
2673,668.25,4128,9,3940,178,0.92664,0.27930470956487347
